Date,Close,SMA_20,EMA_20,RSI_14,MACD,MACD_Signal,BB_Upper,BB_Lower,Final_Signal
2025-10-03,15.989521026611328,16.57422728538513,16.423687605568656,39.3188948201889,-0.18875752096561982,-0.1005873179707578,17.38825936341931,15.760195207350952,0
2025-10-06,16.442705154418945,16.569301271438597,16.425498800697255,44.788751827639864,-0.16309690230268004,-0.11308923483714226,17.385262637775423,15.753339905101772,0
2025-10-07,16.14715003967285,16.53876061439514,16.398989394885408,30.030982484616658,-0.1647108210245385,-0.12341355207462151,17.369775472102653,15.707745756687629,0
2025-10-08,16.49196434020996,16.52693839073181,16.407844151582985,38.04037323567253,-0.13659168697716595,-0.1260491790551304,17.35354066765452,15.700336113809099,0
2025-10-09,16.807222366333008,16.526445817947387,16.44588017203537,51.41066334891061,-0.08785563756867276,-0.11841047075783889,17.35236740102889,15.700524234865886,1
2025-10-10,16.334335327148438,16.50772738456726,16.43525685347471,41.83382288901649,-0.08639410184092,-0.11200719697445512,17.33324699180847,15.682207777326054,-1
2025-10-13,16.5313720703125,16.50083107948303,16.444410683649735,48.53803966944769,-0.06854644502869789,-0.10331504658530367,17.323134658586927,15.678527500379134,1
2025-10-14,16.235816955566406,16.472260808944704,16.424544614308466,42.2969129191014,-0.07735912824640323,-0.09812386291752359,17.289689403878896,15.654832214010511,-1
2025-10-15,16.196409225463867,16.411179399490358,16.402817434418505,48.39740447347943,-0.08652570321721242,-0.09580423097746137,17.110883547807198,15.711475251173518,0
2025-10-16,15.831891059875488,16.337290668487547,16.348443493985837,43.51583293975669,-0.12179981700803211,-0.10100334818357552,16.94836119939988,15.726220137575215,0
2025-10-17,16.08803939819336,16.305764865875243,16.323643103910364,50.14163762158486,-0.12761471316627748,-0.10632562118011592,16.899721397269055,15.711808334481432,0
2025-10-20,16.65944480895996,16.293942642211913,16.355624218676994,57.881758834945906,-0.08513404675427338,-0.10208730629494742,16.84855407048334,15.739331213940488,1
2025-10-21,17.152036666870117,16.320050048828126,16.431473023266815,61.659181534919384,-0.011586207803269133,-0.08398708659661176,16.975458770286714,15.664641327369539,0
2025-10-22,17.21114730834961,16.341724014282228,16.505727717084223,65.34882731447891,0.050884158305461114,-0.05701283761619719,17.07970069177442,15.603747336790034,0
2025-10-23,17.270259857177734,16.390490531921387,16.578540301855032,65.18692000968016,0.10396383184924218,-0.024817503723109317,17.23137976400194,15.549601299840834,0
2025-10-24,17.220998764038086,16.437779235839844,16.639726822062944,60.20669527192757,0.1404360378014715,0.00823320458180685,17.35070932966748,15.52484914201221,0
2025-10-27,17.040000915527344,16.485869884490967,16.677848164297647,62.07173552457305,0.15297214243781454,0.037180992153008394,17.41907057293588,15.552669196046056,0
2025-10-28,16.889999389648438,16.528923416137694,16.698053042902483,55.68087159055148,0.1490846708726643,0.05956172789693958,17.453236237157697,15.604610595117691,0
2025-10-29,16.8799991607666,16.56655101776123,16.71538124460383,51.13783636937278,0.14354222137808748,0.07635782659316917,17.483668806946294,15.649433228576166,0
2025-10-30,16.639999389648438,16.603015661239624,16.708202020322364,55.15428173712572,0.11841875674039315,0.08477001262261397,17.469525263022923,15.736506059456325,0
2025-10-31,16.56999969482422,16.63203959465027,16.695039894084445,50.680516698062554,0.09180160785889768,0.08617633166987071,17.45204704132638,15.812032147974158,-1
2025-11-03,16.40999984741211,16.630404329299928,16.667893222972793,53.2225599664624,0.05713802352446251,0.08036867004078907,17.452044360002173,15.808764298597682,0
2025-11-04,16.299999237060547,16.638046789169312,16.63285570050496,51.86773347786135,0.020553821598792155,0.06840570035238969,17.444263431634546,15.831830146704078,0
2025-11-05,16.420000076293945,16.63444857597351,16.61258373629439,61.62900378319726,0.0012294702671091784,0.05497045433533358,17.44387698136553,15.825020170581494,0
2025-11-06,16.18000030517578,16.60308747291565,16.571385314283095,51.830081137873655,-0.033069982976734025,0.037362366872920064,17.431685540711257,15.774489405120043,0
2025-11-07,16.5,16.611370706558226,16.5645867129228,46.47413862187936,-0.03403886689431701,0.02308212011947265,17.43233366087458,15.790407752241872,0
2025-11-10,16.760000228881836,16.622802114486696,16.58319752396652,40.33671521659411,-0.01366929766658842,0.01573183656226044,17.44535646201148,15.800247766961913,1
2025-11-11,17.010000228881836,16.661511278152467,16.62384540062512,45.468381931451866,0.022388561958177178,0.017063181641443787,17.480434370108252,15.842588186196682,0
2025-11-12,17.09000015258789,16.706190824508667,16.668241091288245,45.976814792489336,0.05676564176657095,0.02500367366646922,17.516194862960326,15.896186786057006,0
2025-11-13,16.959999084472656,16.762596225738527,16.696027566829617,44.37743297780458,0.07268189382644508,0.0345393176984644,17.472091804325213,16.05310064715184,0
2025-11-14,16.649999618530273,16.79069423675537,16.69164395270587,42.0407985320438,0.0595943060622659,0.0395503153712247,17.4323765566108,16.14901191689994,-1
2025-11-17,16.770000457763672,16.796222019195557,16.699106476997088,47.52068525778348,0.05823407711393713,0.04328706771976719,17.435185506523815,16.1572585318673,1
2025-11-18,16.950000762939453,16.786120223999024,16.72300117089636,51.35138120651855,0.07086373316999683,0.04880240080981312,17.4084343896577,16.16380605834035,0
2025-11-19,17.309999465942383,16.791062831878662,16.778905770424554,62.361620499697004,0.10866904418656986,0.06077572948516448,17.428195071551375,16.15393059220595,0
2025-11-20,17.1299991607666,16.784049797058106,16.812343236171415,59.92906290391635,0.12269119748539836,0.07315882308521127,17.402750346110473,16.16534924800574,0
2025-11-21,17.700000762939453,16.807999897003175,16.89688204824456,69.96903366614465,0.17774923802123155,0.09407690607241533,17.5222157570056,16.09378403700075,0
2025-11-24,17.270000457763672,16.81949987411499,16.932417134865428,63.661977279467706,0.18455822847806047,0.11217317055354437,17.55536623826956,16.083633509960418,0
2025-11-25,17.280000686645508,16.838999938964843,16.965520330273055,62.50000000000001,0.1885874189920429,0.12745602024124408,17.601493518680527,16.07650635924916,0
2025-11-26,17.420000076293945,16.86599998474121,17.008804115608378,68.56285937652581,0.20076309028985762,0.1421174342509668,17.669527516253076,16.062472453229347,0
2025-11-28,17.479999542236328,16.907999992370605,17.053679870525325,65.90907401994541,0.2128008176178504,0.15625411092434352,17.746918539583895,16.069081445157316,0
2025-12-01,17.450000762939453,16.952000045776366,17.09142471742191,62.10527090704789,0.21741393990962976,0.16848607672140078,17.807537559209162,16.09646253234357,0
2025-12-02,17.40999984741211,17.002000045776366,17.121765205992403,57.575746629088066,0.2153596015501833,0.1778607816871573,17.84172878623073,16.162271305322005,0
2025-12-03,17.65999984741211,17.070000076293944,17.173025648032375,60.14233836755473,0.23123885666400668,0.18853639668252717,17.891389181192775,16.248610971395113,0
2025-12-04,18.290000915527344,17.163500118255616,17.279404244936657,70.0906537650816,0.29130116332176215,0.20908935001037418,18.08702133609807,16.239978900413163,0
2025-12-05,18.06999969482422,17.258000087738036,17.354699049687852,72.04966920564931,0.31748889978304007,0.23076925996490738,18.145729991973944,16.37027018350213,0
2025-12-08,17.719999313354492,17.319000053405762,17.38948955098944,63.76808869993559,0.3064679916536015,0.24590900630264623,18.15623134159362,16.481768765217904,0
2025-12-09,17.75,17.36850004196167,17.423823879466635,62.12118935214941,0.29673408146517843,0.25607402133515267,18.18447263003179,16.55252745389155,0
2025-12-10,18.06999969482422,17.42150001525879,17.485364433310213,61.656430770058876,0.3112532547626188,0.2671098680206459,18.274313714258444,16.568686316259136,0
2025-12-11,17.799999237060547,17.45699996948242,17.515329652715007,59.999988612858246,0.2975431317437085,0.2731965207652584,18.31077049989015,16.603229439074692,0
2025-12-12,17.780000686645508,17.498000049591063,17.540536417851246,51.42856948229811,0.2818154514907292,0.2749203069103526,18.330864990043302,16.665135109138824,0
2025-12-15,17.780000686645508,17.554500102996826,17.563342538688797,60.759494689605276,0.26628162278550604,0.2731925700853833,18.298125620672934,16.810874585320718,0
2025-12-16,17.770000457763672,17.604500102996827,17.583024245267357,60.33754425328938,0.2502789567063921,0.26860984740958505,18.25961768972901,16.949382516264645,0
2025-12-17,18.219999313354492,17.66800003051758,17.643688537466133,64.92535720080963,0.2707864181250841,0.2690451615526849,18.302936301042667,17.03306375999249,0
2025-12-18,19.18000030517578,17.761500072479247,17.79000394391467,73.74301527156794,0.36034890812119613,0.2873059108663871,18.655799307359295,16.8672008375992,0
2025-12-19,20.219999313354492,17.916000080108642,18.021432074337508,80.17426260646761,0.5093752937207725,0.3317197874372642,19.27002191717596,16.561978243041324,0
2025-12-22,19.15999984741211,17.989000034332275,18.12986710034461,65.5971462531653,0.5357706493293577,0.37252995981568293,19.442353090267154,16.535646978397395,0
2025-12-23,18.56999969482422,18.053999996185304,18.17178449029505,57.6470565607335,0.5032795835817296,0.3986798845688923,19.48908019182207,16.61891980054854,0
2025-12-24,18.670000076293945,18.123499965667726,18.219233593723516,53.50552726399992,0.48006547892710927,0.41495700344053577,19.536373073339387,16.710626857996065,0
2025-12-26,18.790000915527344,18.192000007629396,18.273592386276263,56.76692915418405,0.4659796749464995,0.42516153774172855,19.594606039182715,16.789393976076077,0
2025-12-29,18.43000030517578,18.239500045776367,18.288488378552408,56.660422157451094,0.42091548154393976,0.4243123265021708,19.60632796509772,16.872672126455015,0
2025-12-30,18.040000915527344,18.26900005340576,18.264822905883353,52.548339064319556,0.3497009572646377,0.4093900526546642,19.591133071036673,16.94686703577485,-1
